Date,Returns,ReturnVelocity,ReturnAcceleration,SmaDiffWeekMonth,VolumeVelocity,IsBiggestVolume,WeekMomentum,MonthMomentum,SeasonVolatility
2021-09-14 00:00:00-04:00,0.8629833710769256,-1.2235897015087973,-3.817626507414305,-0.4692266026905771,-0.05839445618186637,0,1.38216500040011,-0.1312629250185173,-1.2530397174330818
2021-09-15 00:00:00-04:00,-0.3452548317140836,-1.2082382027910092,0.01535149871778807,-0.18190209137983887,-0.9447320086368057,0,0.6463953244101046,-0.19737774309643152,-1.253668274185682
2021-09-16 00:00:00-04:00,0.45187107859061143,0.797125910304695,2.0053641130957045,-0.031035728420353435,0.06169750006277268,1,0.8318516812219423,-0.27593667480619755,-1.3455183511504685
2021-09-17 00:00:00-04:00,-1.0046415922855718,-1.4565126708761833,-2.253638581180878,0.1655987505099096,1.628115369104717,0,0.6449084688408238,-0.3815027205301608,-1.3446044459271214
2021-09-20 00:00:00-04:00,-1.5904314233311962,-0.5857898310456244,0.8707228398305589,0.3351119332396517,-0.7802712483060272,0,-0.6958121528809499,-0.6986065018972274,-1.3193258871435984
2021-09-21 00:00:00-04:00,0.33862374518470895,1.9290551685159052,2.5148449995615296,0.2675884413922412,-1.1874000625870347,0,-0.8823551248194818,-0.5198228690168739,-1.2411134729465132
2021-09-22 00:00:00-04:00,-1.7180608040115386,-2.0566845491962473,-3.9857397177121525,0.1410184302915742,0.8505951606208956,1,-1.374087681915132,-0.6874170788745844,-1.2419464984268394
2021-09-23 00:00:00-04:00,-0.1872960335228511,1.5307647704886875,3.587449319684935,-0.06861214767091352,-0.6505202204044621,0,-1.5980886578327933,-0.6049553756025529,-1.1512084326492953
2021-09-24 00:00:00-04:00,-2.1579329749377245,-1.9706369414148734,-3.501401711903561,-0.3347466047952093,0.21423999001324262,0,-2.005605465497547,-0.7438176860919018,-1.18192940649041
2021-09-27 00:00:00-04:00,-1.0867901722027014,1.0711428027350232,3.0417797441498964,-0.6672739103865303,-0.6517342115884512,0,-1.8286695229755994,-0.9442439753966728,-1.0411367565238154
2021-09-28 00:00:00-04:00,-2.649857231241202,-1.5630670590385007,-2.634209861773524,-0.9370815321177105,3.4080911783545242,0,-2.863648243848249,-1.3920891420408787,-1.007624900429437
2021-09-29 00:00:00-04:00,-0.06638802828393965,2.5834692029572626,4.146536261995763,-1.3704689549955076,-1.3811182194581415,0,-2.2970596707617896,-1.4583691446219895,-0.8320691150733043
2021-09-30 00:00:00-04:00,-0.9632973480393822,-0.8969093197554425,-3.480378522712705,-1.674461303565986,-0.057442208082035096,0,-2.563581031372882,-1.7043184294676095,-0.8396519207386882
2021-10-01 00:00:00-04:00,1.6266998001127628,2.589997148152145,3.4869064679075876,-2.0038805285107233,1.245251810221145,0,-1.247859856521609,-1.510506670714969,-0.840796090939596
2021-10-04 00:00:00-04:00,1.7986756313134513,0.1719758312006885,-2.4180213169514566,-2.0875067736575734,-0.15155525467852074,0,-0.2172137259155871,-1.0989801247321656,-0.7561339381455613
2021-10-05 00:00:00-04:00,0.3404235874705842,-1.458252043842867,-1.6302278750435555,-2.0151810190672115,-1.6496422280284964,0,0.8996782109414727,-0.773498109216766,-0.7254411254346458
2021-10-06 00:00:00-04:00,-0.2907997468824193,-0.6312233343530035,0.8270287094898635,-1.7688223609842946,0.3499903108193907,1,0.8155175654678551,-1.0934408547862282,-0.7230349661613494
