Date,Returns,ReturnVelocity,ReturnAcceleration,SmaDiffWeekMonth,VolumeVelocity,IsBiggestVolume,WeekMomentum,MonthMomentum,SeasonVolatility
2020-12-17 00:00:00-05:00,2.6391278029412346,3.236862119056268,4.840837422188233,0.8827224867545402,0.1945975232694466,0,0.3661855450760913,1.0102407514865535,1.3867409803193864
2020-12-18 00:00:00-05:00,0.5793552526572827,-2.059772550283952,-5.29663466934022,0.8489639568348787,1.3660214104821882,0,0.4274765786667634,1.2081471480731631,1.6553037873663887
2020-12-21 00:00:00-05:00,-0.964328614039113,-1.5436838666963957,0.5160886835875562,0.8084350082549108,-1.2912921459988809,0,1.2591366001382882,1.0899931731770667,1.666083904780511
2020-12-22 00:00:00-05:00,-0.19606177218122475,0.7682668418578882,2.311950708554284,0.9620211461172862,-1.008609298708009,0,0.6356445536692376,1.313829111204537,1.7101242169178947
2020-12-23 00:00:00-05:00,-0.510751348965808,-0.3146895767845832,-1.0829564186424714,0.9572968108851972,-0.20104564986306883,1,0.6809345919222795,1.1750492921092106,1.6715067048956762
2020-12-24 00:00:00-05:00,0.34883614951713754,0.8595874984829455,1.1742770752675287,0.9763751230915012,-1.2945808919361084,1,-0.4749712479778726,1.3052246240462686,1.6889850848990902
2020-12-28 00:00:00-05:00,0.47223499704232047,0.12339884752518293,-0.7361886509577625,0.7234203649227626,1.566395900281637,1,-0.5289107286071766,1.3728469696553502,1.6211245879522074
2020-12-29 00:00:00-05:00,0.6201395891026188,0.14790459206029832,0.024505744535115392,0.4500638651341709,0.5780842671978654,0,0.28050772494221965,1.4129389327027464,1.5639162421052606
2020-12-30 00:00:00-05:00,1.2391036480173645,0.6189640589147457,0.4710594668544474,0.35598434586776057,-0.07908452622948484,0,1.0196512411137177,1.232194340075826,1.5424316240171996
2020-12-31 00:00:00-05:00,0.8523214874089986,-0.3867821606083659,-1.0057462195231115,0.4451493253956672,-0.28114612974109343,0,1.7340126964691873,1.3358330854986746,1.5271752528293434
2021-01-04 00:00:00-05:00,-0.5591576124679053,-1.411479099876904,-1.024696939268538,0.6816710913138008,2.5817323525581934,0,1.2557622603199148,1.0277017811642022,1.4446357727241845
2021-01-05 00:00:00-05:00,1.1756859113400593,1.7348435238079647,3.1463226236848687,0.8445144640368152,-0.5456003959772293,0,1.622474191130905,1.1138987913493312,1.4187964247953013
2021-01-06 00:00:00-05:00,0.9410238040191218,-0.2346621073209375,-1.9695056311289023,1.0812187401042965,-0.45963576963632924,0,1.790676067711659,1.6052910149185082,1.4608121535288707
2021-01-07 00:00:00-05:00,0.3378643195361027,-0.603159484483019,-0.36849737716208153,1.3060235390982735,-0.2829656064417264,0,1.3196531563854323,1.2289665877461686,1.4104729631609445
2021-01-08 00:00:00-05:00,-0.2057683612071324,-0.5436326807432351,0.05952680373978392,1.4658457994670155,-0.029476611835300617,0,0.7694749309161877,0.8995614111107715,1.4018212252439255
2021-01-11 00:00:00-05:00,-0.41864588187844093,-0.21287752067130852,0.3307551600719266,1.5357425700564902,-0.4562617992962365,0,0.8427968928510722,0.9363034016940657,1.1007002716232268
2021-01-12 00:00:00-05:00,-0.7780448043811763,-0.35939892250273536,-0.14652140183142684,1.6181075845929926,-0.20827882421890548,1,-0.16063538962916352,0.606160056411813,1.111912771698807
2021-01-13 00:00:00-05:00,-0.15179109473699176,0.6262537096441845,0.9856526321469199,1.504385910635275,-0.23892478406884554,1,-0.7123443626149014,1.2537471512356537,1.1262436295001899
2021-01-14 00:00:00-05:00,1.7480603877470369,1.8998514824840287,1.2735977728398442,1.1911692557819835,0.9097486056331494,1,-0.0038794186061788865,1.4528628028697936,1.1179677867124098
2021-01-15 00:00:00-05:00,-0.21788335021333502,-1.965943737960372,-3.865795220444401,1.0219047882089947,-0.6617517200777244,0,-0.010085001636122198,1.5572267035795455,0.8641674831260755
2021-01-19 00:00:00-05:00,1.5471127202596608,1.764996070472996,3.7309398084333676,0.8407362269482683,0.2322967517044084,0,0.9988528975518225,1.2655475009703603,0.8729641990532377
2021-01-20 00:00:00-05:00,-0.24573836155676398,-1.792851081816425,-3.557847152289421,0.9253698457190247,-0.6734580222308414,0,1.2784648762568835,1.0430430077355974,0.9461305657479969
2021-01-21 00:00:00-05:00,-0.400292245344823,-0.154553883788059,1.6382971980283658,1.097845322378425,-0.16661013409931982,0,1.1480540538685873,1.1962513719854917,0.9392674136519711
2021-01-22 00:00:00-05:00,1.1253268965236574,1.5256191418684804,1.6801730256565395,1.2234729366695896,0.2458873932695856,1,0.8281502693564207,1.5544437428356512,0.9578100796111026
2021-01-25 00:00:00-05:00,1.4857976310475085,0.36047073452385114,-1.1651484073446292,1.2380177336987814,0.30085224880701894,0,1.7151278777217398,2.104553704768642,0.9393362214566213
2021-01-26 00:00:00-05:00,2.7111469748690094,1.2253493438215008,0.8648786092976497,1.4019961779746284,0.7449545956763802,0,2.320786398412279,2.7628168043110297,0.9848160455089398
2021-01-27 00:00:00-05:00,-1.5250929626479899,-4.2362399375169995,-5.4615892813385,1.6436146860063265,-0.1596580697152427,0,1.635394247281468,2.193854665402982,0.5828420259585333
2021-01-28 00:00:00-05:00,0.7624681924829209,2.287561155130911,6.52380109264791,1.7817111597930924,-0.9368893317577782,0,2.251288219286901,2.233534224506841,0.693010583985903
2021-01-29 00:00:00-05:00,-3.564686178445228,-4.327154370928149,-6.61471552605906,2.059415894640913,3.0203551061690543,0,-0.22401620880162304,0.9005986655295499,0.6922542810791458
