Date,Returns,ReturnVelocity,ReturnAcceleration,SmaDiffWeekMonth,VolumeVelocity,IsBiggestVolume,WeekMomentum,MonthMomentum,SeasonVolatility
2020-07-07 00:00:00-04:00,-0.7136726424498105,-2.8899868687046832,-4.352353102447351,0.8998502540332645,-0.23058368173649824,0,1.2738780460484898,1.4857316066248103,0.13626229035949325
2020-07-08 00:00:00-04:00,1.8515238551357758,2.5651964975855863,5.455183366290269,1.0559694157688246,-0.8388587200556085,0,1.0861952917876716,1.7915878482835519,0.10476245492955062
2020-07-09 00:00:00-04:00,0.6904395456822715,-1.1610843094535044,-3.7262808070390907,1.1481263308125647,0.20536382719002166,1,1.0015665920262546,1.5276979842535536,0.12146284710715605
2020-07-10 00:00:00-04:00,1.1630969342362998,0.4726573885540283,1.6337416980075328,1.2439110174068408,1.4997689039493878,0,1.1122607257478572,2.467439000793158,-0.22931603194190564
2020-07-13 00:00:00-04:00,-5.090092313380312,-6.253189247616612,-6.72584663617064,1.2899576702605808,-0.2985792581778955,0,-0.660808943901996,0.9297011611281134,-0.3202476057822953
2020-07-14 00:00:00-04:00,-1.9639755051036092,3.126116808276703,9.379306055893316,1.046804718558303,1.5222765976361552,0,-0.952446492454763,0.8280185646683381,-0.05056271825305732
2020-07-15 00:00:00-04:00,-0.1775068043336959,1.7864687007699134,-1.3396481075067896,0.7452582019355745,-1.618922705690988,0,-1.4079953727020829,0.4376009306161139,0.011185576971545187
2020-07-16 00:00:00-04:00,-1.5519274541344794,-1.3744206498007836,-3.160889350570697,0.3633290040824407,-0.0402932743731908,0,-1.9071018929827261,0.15639763385640063,0.014495655085973318
2020-07-17 00:00:00-04:00,1.4379893405750626,2.9899167947095417,4.364337444510325,-0.1171853420900833,-0.26573769980313144,0,-1.847558388095117,0.12258353968353286,-0.21670447035935547
2020-07-20 00:00:00-04:00,5.284208611162297,3.846219270587235,0.8563024758776931,-0.5852255575233511,0.82638565142504,0,0.5541461258767185,0.5972125106473543,-0.2458197594616133
2020-07-21 00:00:00-04:00,-2.413950073490341,-7.698158684652638,-11.544377955239874,-0.5090434232103642,-1.2864164085742038,0,0.4422728777806857,-0.0873226996613145,-0.0061276703061350826
2020-07-22 00:00:00-04:00,0.17331165386412906,2.5872617273544702,10.285420412007108,-0.3933380405399626,-0.9833920772172439,1,0.5275396926476941,-0.12292001915814092,0.036759697697142546
2020-07-23 00:00:00-04:00,-2.9906747384937433,-3.1639863923578724,-5.751248119712343,-0.25440281960517697,1.5874887687564667,1,0.17172249470134537,-0.25860276239349606,0.029933707669526084
2020-07-24 00:00:00-04:00,-0.3312161736523323,2.659458564841411,5.823444957199284,-0.18522169393471183,-0.6336337678173078,0,-0.24671785306582628,-0.4651162952549751,-0.08741197478906393
2020-07-27 00:00:00-04:00,1.5779341831344051,1.9091503567867374,-0.7503082080546735,-0.19094983605745652,-0.5484876597635361,0,-1.0765471533016915,0.060638765997160345,-0.28127510078669965
2020-07-28 00:00:00-04:00,-1.107297247839525,-2.6852314309739302,-4.594381787760668,-0.45462791820062726,-0.41779467432053063,0,-0.7720220907005892,-0.004603212679737105,-0.27447876118986986
2020-07-29 00:00:00-04:00,0.9346175764753989,2.041914824314924,4.727146255288854,-0.6332773126151219,-0.1091244049114806,0,-0.5968623665685631,-0.22984848745403724,-0.35800071965082925
2020-07-30 00:00:00-04:00,0.5913401700730626,-0.3432774064023363,-2.3851922307172604,-0.747805194213398,-0.22876107599819576,0,0.2606276870399116,-0.28894994862621903,-0.3688049517103939
2020-07-31 00:00:00-04:00,1.2395193175544346,0.648179147481372,0.9914565538837082,-0.6539615149534328,0.9227116752898173,1,0.6401228058623413,-0.21882380738117113,-0.3970284511062595
2020-08-03 00:00:00-04:00,0.8214786271870332,-0.4180406903674013,-1.0662198378487733,-0.47998968892162,-0.10228927470982187,0,0.45796941818478343,-0.3979399472954854,-0.4108386878315362
2020-08-04 00:00:00-04:00,-0.2343879702005868,-1.05586659738762,-0.6378259070202187,-0.3269252320292524,0.5486452160644946,0,0.6722642815014597,-0.33359635878860383,-0.41574301699064586
2020-08-05 00:00:00-04:00,0.579521225291787,0.8139091954923737,1.8697757928799938,-0.13255559134256625,-0.43110626215177333,0,0.5860995397632317,-0.5008644447313078,-0.4123150254508229
2020-08-06 00:00:00-04:00,3.2479756331900025,2.6684544078982153,1.8545452124058417,0.06159156233741463,-0.14632195952485016,0,1.2306609730376075,-0.16491944930240077,-0.41733601481290017
2020-08-07 00:00:00-04:00,-3.132873346030184,-6.380848979220186,-9.049303387118401,0.3723346293955444,0.8933991517190981,0,0.1487712924200626,-0.7408460032721307,-0.3751863539914751
2020-08-10 00:00:00-04:00,-1.3968900676169778,1.7359832784132063,8.116832257633392,0.4920813899724619,-1.336945642184986,0,-0.37860536650885224,-0.2355175039351695,-0.2920988827734734
2020-08-11 00:00:00-04:00,-1.8182222480155383,-0.4213321803985606,-2.157315458811767,0.42990098160405366,-0.06417053682139393,1,-0.7507456259423861,-0.21545921463747186,-0.27513211814214417
2020-08-12 00:00:00-04:00,2.3274990486702873,4.145721296685826,4.567053477084387,0.27648633346499724,0.29862616298994965,0,-0.34982891008372774,0.12360881765884303,-0.28851928773776386
2020-08-13 00:00:00-04:00,1.046345386963945,-1.2811536617063424,-5.426874958392169,0.18436098030566472,-0.391669097393691,0,-0.850293602085968,0.4891598349615386,-0.24705160615136637
